venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ndss,2021,conf/ndss/ndss2021,,"28th Annual Network and Distributed System Security Symposium, NDSS 2021, virtually, February 21-25, 2021.",,,0,https://www.ndss-symposium.org/ndss2021/,
ndss,2021,conf/ndss/ndss2021,,Flexsealing BGP Against Route Leaks: Peerlock Active Measurement and Analysis.,Tyler McDaniel; Jared M. Smith; Max Schuchard,,0,https://www.ndss-symposium.org/ndss-paper/flexsealing-bgp-against-route-leaks-peerlock-active-measurement-and-analysis/,
ndss,2021,conf/ndss/ndss2021,,A Devil of a Time: How Vulnerable is NTP to Malicious Timeservers?,Yarin Perry; Neta Rozen Schiff; Michael Schapira,,0,https://www.ndss-symposium.org/ndss-paper/a-devil-of-a-time-how-vulnerable-is-ntp-to-malicious-timeservers/,
ndss,2021,conf/ndss/ndss2021,,OblivSketch: Oblivious Network Measurement as a Cloud Service.,Shangqi Lai; Xingliang Yuan; Joseph K. Liu; Xun Yi; Qi Li; Dongxi Liu; Surya Nepal,,0,https://www.ndss-symposium.org/ndss-paper/oblivsketch-oblivious-network-measurement-as-a-cloud-service/,
ndss,2021,conf/ndss/ndss2021,,ROV++: Improved Deployable Defense against BGP Hijacking.,Reynaldo Morillo; Justin Furuness; Cameron Morris; James Breslin; Amir Herzberg; Bing Wang,,0,https://www.ndss-symposium.org/ndss-paper/rov-improved-deployable-defense-against-bgp-hijacking/,
ndss,2021,conf/ndss/ndss2021,,Trust the Crowd: Wireless Witnessing to Detect Attacks on ADS-B-Based Air-Traffic Surveillance.,Kai Jansen; Liang Niu; Nian Xue; Ivan Martinovic; Christina Pöpper,,0,https://www.ndss-symposium.org/ndss-paper/trust-the-crowd-wireless-witnessing-to-detect-attacks-on-ads-b-based-air-traffic-surveillance/,
ndss,2021,conf/ndss/ndss2021,,Towards Measuring Supply Chain Attacks on Package Managers for Interpreted Languages.,Ruian Duan; Omar Alrawi; Ranjita Pai Kasturi; Ryan Elder; Brendan Saltaformaggio; Wenke Lee,,0,https://www.ndss-symposium.org/ndss-paper/towards-measuring-supply-chain-attacks-on-package-managers-for-interpreted-languages/,
ndss,2021,conf/ndss/ndss2021,,Processing Dangerous Paths - On Security and Privacy of the Portable Document Format.,Jens Müller; Dominik Noss; Christian Mainka; Vladislav Mladenov; Jörg Schwenk,,0,https://www.ndss-symposium.org/ndss-paper/processing-dangerous-paths-on-security-and-privacy-of-the-portable-document-format/,
ndss,2021,conf/ndss/ndss2021,,"XDA: Accurate, Robust Disassembly with Transfer Learning.",Kexin Pei; Jonas Guan; David Williams-King; Junfeng Yang; Suman Jana,,0,https://www.ndss-symposium.org/ndss-paper/xda-accurate-robust-disassembly-with-transfer-learning/,
ndss,2021,conf/ndss/ndss2021,,Shadow Attacks: Hiding and Replacing Content in Signed PDFs.,Christian Mainka; Vladislav Mladenov; Simon Rohlmann,,0,https://www.ndss-symposium.org/ndss-paper/shadow-attacks-hiding-and-replacing-content-in-signed-pdfs/,
ndss,2021,conf/ndss/ndss2021,,KUBO: Precise and Scalable Detection of User-triggerable Undefined Behavior Bugs in OS Kernel.,Changming Liu; Yaohui Chen; Long Lu,,0,https://www.ndss-symposium.org/ndss-paper/kubo-precise-and-scalable-detection-of-user-triggerable-undefined-behavior-bugs-in-os-kernel/,
ndss,2021,conf/ndss/ndss2021,,Awakening the Web's Sleeper Agents: Misusing Service Workers for Privacy Leakage.,Soroush Karami; Panagiotis Ilia; Jason Polakis,,0,https://www.ndss-symposium.org/ndss-paper/awakening-the-webs-sleeper-agents-misusing-service-workers-for-privacy-leakage/,
ndss,2021,conf/ndss/ndss2021,,All the Numbers are US: Large-scale Abuse of Contact Discovery in Mobile Messengers.,Christoph Hagen; Christian Weinert; Christoph Sendner; Alexandra Dmitrienko; Thomas Schneider,,0,https://www.ndss-symposium.org/ndss-paper/all-the-numbers-are-us-large-scale-abuse-of-contact-discovery-in-mobile-messengers/,
