venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ndss,2024,conf/ndss/ndss2024,,"31st Annual Network and Distributed System Security Symposium, NDSS 2024, San Diego, California, USA, February 26 - March 1, 2024.",,,0,https://www.ndss-symposium.org/ndss2024/,
ndss,2024,conf/ndss/ndss2024,,"Architecting Trigger-Action Platforms for Security, Performance and Functionality.",Deepak Sirone Jegan; Michael M. Swift; Earlence Fernandes,,0,https://www.ndss-symposium.org/ndss-paper/architecting-trigger-action-platforms-for-security-performance-and-functionality/,
ndss,2024,conf/ndss/ndss2024,,Attributions for ML-based ICS Anomaly Detection: From Theory to Practice.,Clement Fung; Eric Zeng; Lujo Bauer,,0,https://www.ndss-symposium.org/ndss-paper/attributions-for-ml-based-ics-anomaly-detection-from-theory-to-practice/,
ndss,2024,conf/ndss/ndss2024,,Bernoulli Honeywords.,Ke Coby Wang; Michael K. Reiter,,0,https://www.ndss-symposium.org/ndss-paper/bernoulli-honeywords/,
ndss,2024,conf/ndss/ndss2024,,BreakSPF: How Shared Infrastructures Magnify SPF Vulnerabilities Across the Internet.,Chuhan Wang; Yasuhiro Kuranaga; Yihang Wang; Mingming Zhang; Linkai Zheng; Xiang Li; Jianjun Chen; Haixin Duan; Yanzhong Lin; Qingfeng Pan,,0,https://www.ndss-symposium.org/ndss-paper/breakspf-how-shared-infrastructures-magnify-spf-vulnerabilities-across-the-internet/,
ndss,2024,conf/ndss/ndss2024,,Compensating Removed Frequency Components: Thwarting Voice Spectrum Reduction Attacks.,Shu Wang; Kun Sun; Qi Li,,0,https://www.ndss-symposium.org/ndss-paper/compensating-removed-frequency-components-thwarting-voice-spectrum-reduction-attacks/,
ndss,2024,conf/ndss/ndss2024,,Compromising Industrial Processes using Web-Based Programmable Logic Controller Malware.,Ryan Pickren; Tohid Shekari; Saman A. Zonouz; Raheem Beyah,,0,https://www.ndss-symposium.org/ndss-paper/compromising-industrial-processes-using-web-based-programmable-logic-controller-malware/,
ndss,2024,conf/ndss/ndss2024,,Content Censorship in the InterPlanetary File System.,Srivatsan Sridhar; Onur Ascigil; Navin V. Keizer; François Genon; Sébastien Pierre; Yiannis Psaras; Etienne Rivière; Michal Król,,0,https://www.ndss-symposium.org/ndss-paper/content-censorship-in-the-interplanetary-file-system/,
ndss,2024,conf/ndss/ndss2024,,Crafter: Facial Feature Crafting against Inversion-based Identity Theft on Deep Models.,Shiming Wang; Zhe Ji; Liyao Xiang; Hao Zhang; Xinbing Wang; Chenghu Zhou; Bo Li,,0,https://www.ndss-symposium.org/ndss-paper/crafter-facial-feature-crafting-against-inversion-based-identity-theft-on-deep-models/,
ndss,2024,conf/ndss/ndss2024,,CrowdGuard: Federated Backdoor Detection in Federated Learning.,Phillip Rieger; Torsten Krauß; Markus Miettinen; Alexandra Dmitrienko; Ahmad-Reza Sadeghi,,0,https://www.ndss-symposium.org/ndss-paper/crowdguard-federated-backdoor-detection-in-federated-learning/,
