venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
ndss,2020,conf/ndss/ndss2020,,"27th Annual Network and Distributed System Security Symposium, NDSS 2020, San Diego, California, USA, February 23-26, 2020.",,,0,https://www.ndss-symposium.org/ndss2020/,
ndss,2020,conf/ndss/ndss2020,,"Overcoming the ""Evil Twins"" Attack: Lessons Learned from the Industrial Battlefield.",Paul Forney,,0,https://www.ndss-symposium.org/ndss-paper/6126/,
ndss,2020,conf/ndss/ndss2020,,FUSE: Finding File Upload Bugs via Penetration Testing.,Taekjin Lee; Seongil Wi; Suyoung Lee; Sooel Son,,0,https://www.ndss-symposium.org/ndss-paper/fuse-finding-file-upload-bugs-via-penetration-testing/,
ndss,2020,conf/ndss/ndss2020,,Melting Pot of Origins: Compromising the Intermediary Web Services that Rehost Websites.,Takuya Watanabe; Eitaro Shioji; Mitsuaki Akiyama; Tatsuya Mori,,0,https://www.ndss-symposium.org/ndss-paper/melting-pot-of-origins-compromising-the-intermediary-web-services-that-rehost-websites/,
ndss,2020,conf/ndss/ndss2020,,Deceptive Previews: A Study of the Link Preview Trustworthiness in Social Platforms.,Giada Stivala; Giancarlo Pellegrino,,0,https://www.ndss-symposium.org/ndss-paper/deceptive-previews-a-study-of-the-link-preview-trustworthiness-in-social-platforms/,
ndss,2020,conf/ndss/ndss2020,,Cross-Origin State Inference (COSI) Attacks: Leaking Web Site States through XS-Leaks.,Avinash Sudhodanan; Soheil Khodayari; Juan Caballero,,0,https://www.ndss-symposium.org/ndss-paper/cross-origin-state-inference-cosi-attacks-leaking-web-site-states-through-xs-leaks/,
ndss,2020,conf/ndss/ndss2020,,Carnus: Exploring the Privacy Threats of Browser Extension Fingerprinting.,Soroush Karami; Panagiotis Ilia; Konstantinos Solomos; Jason Polakis,,0,https://www.ndss-symposium.org/ndss-paper/carnus-exploring-the-privacy-threats-of-browser-extension-fingerprinting/,
ndss,2020,conf/ndss/ndss2020,,HYPER-CUBE: High-Dimensional Hypervisor Fuzzing.,Sergej Schumilo; Cornelius Aschermann; Ali Abbasi; Simon Wörner; Thorsten Holz,,0,https://www.ndss-symposium.org/ndss-paper/hyper-cube-high-dimensional-hypervisor-fuzzing/,
ndss,2020,conf/ndss/ndss2020,,HFL: Hybrid Fuzzing on the Linux Kernel.,Kyungtae Kim; Dae R. Jeong; Chung Hwan Kim; Yeongjin Jang; Insik Shin; Byoungyoung Lee,,0,https://www.ndss-symposium.org/ndss-paper/hfl-hybrid-fuzzing-on-the-linux-kernel/,
ndss,2020,conf/ndss/ndss2020,,HotFuzz: Discovering Algorithmic Denial-of-Service Vulnerabilities Through Guided Micro-Fuzzing.,William Blair; Andrea Mambretti; Sajjad Arshad; Michael Weissbacher; William Robertson; Engin Kirda; Manuel Egele,,0,https://www.ndss-symposium.org/ndss-paper/hotfuzz-discovering-algorithmic-denial-of-service-vulnerabilities-through-guided-micro-fuzzing/,
ndss,2020,conf/ndss/ndss2020,,Not All Coverage Measurements Are Equal: Fuzzing by Coverage Accounting for Input Prioritization.,Yanhao Wang; Xiangkun Jia; Yuwei Liu; Kyle Zeng; Tiffany Bao; Dinghao Wu; Purui Su,,0,https://www.ndss-symposium.org/ndss-paper/not-all-coverage-measurements-are-equal-fuzzing-by-coverage-accounting-for-input-prioritization/,
ndss,2020,conf/ndss/ndss2020,,Detecting Probe-resistant Proxies.,Sergey Frolov; Jack Wampler; Eric Wustrow,,0,https://www.ndss-symposium.org/ndss-paper/detecting-probe-resistant-proxies/,
ndss,2020,conf/ndss/ndss2020,,Decentralized Control: A Case Study of Russia.,Reethika Ramesh; Ram Sundara Raman; Matthew Bernhard; Victor Ongkowijaya; Leonid Evdokimov; Anne Edmundson; Steven Sprecher; Muhammad Ikram; Roya Ensafi,,0,https://www.ndss-symposium.org/ndss-paper/decentralized-control-a-case-study-of-russia/,
ndss,2020,conf/ndss/ndss2020,,Measuring the Deployment of Network Censorship Filters at Global Scale.,Ram Sundara Raman; Adrian Stoll; Jakub Dalek; Reethika Ramesh; Will Scott; Roya Ensafi,,0,https://www.ndss-symposium.org/ndss-paper/measuring-the-deployment-of-network-censorship-filters-at-global-scale/,
ndss,2020,conf/ndss/ndss2020,,SymTCP: Eluding Stateful Deep Packet Inspection with Automated Discrepancy Discovery.,Zhongjie Wang; Shitong Zhu; Yue Cao; Zhiyun Qian; Chengyu Song; Srikanth V. Krishnamurthy; Kevin S. Chan; Tracy D. Braun,,0,https://www.ndss-symposium.org/ndss-paper/symtcp-eluding-stateful-deep-packet-inspection-with-automated-discrepancy-discovery/,
ndss,2020,conf/ndss/ndss2020,,"MassBrowser: Unblocking the Censored Web for the Masses, by the Masses.",Milad Nasr; Hadi Zolfaghari; Amir Houmansadr; Amirhossein Ghafari,,0,https://www.ndss-symposium.org/ndss-paper/massbrowser-unblocking-the-censored-web-for-the-masses-by-the-masses/,
ndss,2020,conf/ndss/ndss2020,,Et Tu Alexa? When Commodity WiFi Devices Turn into Adversarial Motion Sensors.,Yanzi Zhu; Zhujun Xiao; Yuxin Chen; Zhijing Li; Max Liu; Ben Y. Zhao; Heather Zheng,,0,https://www.ndss-symposium.org/ndss-paper/et-tu-alexa-when-commodity-wifi-devices-turn-into-adversarial-motion-sensors/,
ndss,2020,conf/ndss/ndss2020,,Metamorph: Injecting Inaudible Commands into Over-the-air Voice Controlled Systems.,Tao Chen; Longfei Shangguan; Zhenjiang Li; Kyle Jamieson,,0,https://www.ndss-symposium.org/ndss-paper/metamorph-injecting-inaudible-commands-into-over-the-air-voice-controlled-systems/,
ndss,2020,conf/ndss/ndss2020,,SurfingAttack: Interactive Hidden Attack on Voice Assistants Using Ultrasonic Guided Waves.,Qiben Yan; Kehai Liu; Qin Zhou; Hanqing Guo; Ning Zhang,,0,https://www.ndss-symposium.org/ndss-paper/surfingattack-interactive-hidden-attack-on-voice-assistants-using-ultrasonic-guided-waves/,
ndss,2020,conf/ndss/ndss2020,,Packet-Level Signatures for Smart Home Devices.,Rahmadi Trimananda; Janus Varmarken; Athina Markopoulou; Brian Demsky,,0,https://www.ndss-symposium.org/ndss-paper/packet-level-signatures-for-smart-home-devices/,
ndss,2020,conf/ndss/ndss2020,,Learning-based Practical Smartphone Eavesdropping with Built-in Accelerometer.,Zhongjie Ba; Tianhang Zheng; Xinyu Zhang; Zhan Qin; Baochun Li; Xue Liu; Kui Ren,,0,https://www.ndss-symposium.org/ndss-paper/learning-based-practical-smartphone-eavesdropping-with-built-in-accelerometer/,
ndss,2020,conf/ndss/ndss2020,,Automated Cross-Platform Reverse Engineering of CAN Bus Commands From Mobile Apps.,Haohuang Wen; Qingchuan Zhao; Qi Alfred Chen; Zhiqiang Lin,,0,https://www.ndss-symposium.org/ndss-paper/automated-cross-platform-reverse-engineering-of-can-bus-commands-from-mobile-apps/,
ndss,2020,conf/ndss/ndss2020,,Are You Going to Answer That? Measuring User Responses to Anti-Robocall Application Indicators.,Imani N. Sherman; Jasmine D. Bowers; Keith McNamara Jr.; Juan E. Gilbert; Jaime Ruiz; Patrick Traynor,,0,https://www.ndss-symposium.org/ndss-paper/are-you-going-to-answer-that-measuring-user-responses-to-anti-robocall-application-indicators/,
ndss,2020,conf/ndss/ndss2020,,TKPERM: Cross-platform Permission Knowledge Transfer to Detect Overprivileged Third-party Applications.,Faysal Hossain Shezan; Kaiming Cheng; Zhen Zhang; Yinzhi Cao; Yuan Tian,,0,https://www.ndss-symposium.org/ndss-paper/tkperm-cross-platform-permission-knowledge-transfer-to-detect-overprivileged-third-party-applications/,
ndss,2020,conf/ndss/ndss2020,,FlowPrint: Semi-Supervised Mobile-App Fingerprinting on Encrypted Network Traffic.,Thijs van Ede; Riccardo Bortolameotti; Andrea Continella; Jingjing Ren; Daniel J. Dubois; Martina Lindorfer; David R. Choffnes; Maarten van Steen; Andreas Peter,,0,https://www.ndss-symposium.org/ndss-paper/flowprint-semi-supervised-mobile-app-fingerprinting-on-encrypted-network-traffic/,
