venue,year,identifier,heading,title,authors,page_range,length,electronic_edition,comment
icml,2022,conf/icml/icml2022,,"International Conference on Machine Learning, ICML 2022, 17-23 July 2022, Baltimore, Maryland, USA.",Kamalika Chaudhuri; Stefanie Jegelka; Le Song; Csaba Szepesvári; Gang Niu; Sivan Sabato,,0,http://proceedings.mlr.press/v162/,
icml,2022,conf/icml/icml2022,,PAC-Bayesian Bounds on Rate-Efficient Classifiers.,Alhabib Abbas; Yiannis Andreopoulos,1-9,9,https://proceedings.mlr.press/v162/abbas22a.html,
icml,2022,conf/icml/icml2022,,Sharp-MAML: Sharpness-Aware Model-Agnostic Meta Learning.,Momin Abbas; Quan Xiao; Lisha Chen; Pin-Yu Chen; Tianyi Chen,10-32,23,https://proceedings.mlr.press/v162/abbas22b.html,
icml,2022,conf/icml/icml2022,,An Initial Alignment between Neural Network and Target is Needed for Gradient Descent to Learn.,Emmanuel Abbe; Elisabetta Cornacchia; Jan Hazla; Christopher Marquis,33-52,20,https://proceedings.mlr.press/v162/abbe22a.html,
icml,2022,conf/icml/icml2022,,Active Sampling for Min-Max Fairness.,Jacob D. Abernethy; Pranjal Awasthi; Matthäus Kleindessner; Jamie Morgenstern; Chris Russell; Jie Zhang,53-65,13,https://proceedings.mlr.press/v162/abernethy22a.html,
icml,2022,conf/icml/icml2022,,Meaningfully debugging model mistakes using conceptual counterfactual explanations.,Abubakar Abid; Mert Yüksekgönül; James Zou,66-88,23,https://proceedings.mlr.press/v162/abid22a.html,
icml,2022,conf/icml/icml2022,,Batched Dueling Bandits.,Arpit Agarwal; Rohan Ghuge; Viswanath Nagarajan,89-110,22,https://proceedings.mlr.press/v162/agarwal22a.html,
icml,2022,conf/icml/icml2022,,Hierarchical Shrinkage: Improving the accuracy and interpretability of tree-based models.,Abhineet Agarwal; Yan Shuo Tan; Omer Ronen; Chandan Singh; Bin Yu,111-135,25,https://proceedings.mlr.press/v162/agarwal22b.html,
icml,2022,conf/icml/icml2022,,Deep equilibrium networks are sensitive to initialization statistics.,Atish Agarwala; Samuel S. Schoenholz,136-160,25,https://proceedings.mlr.press/v162/agarwala22a.html,
icml,2022,conf/icml/icml2022,,Learning of Cluster-based Feature Importance for Electronic Health Record Time-series.,Henrique Aguiar; Mauro D. Santos; Peter J. Watkinson; Tingting Zhu,161-179,19,https://proceedings.mlr.press/v162/aguiar22a.html,
icml,2022,conf/icml/icml2022,,On the Convergence of the Shapley Value in Parametric Bayesian Learning Games.,Lucas Agussurja; Xinyi Xu; Bryan Kian Hsiang Low,180-196,17,https://proceedings.mlr.press/v162/agussurja22a.html,
icml,2022,conf/icml/icml2022,,Individual Preference Stability for Clustering.,Saba Ahmadi; Pranjal Awasthi; Samir Khuller; Matthäus Kleindessner; Jamie Morgenstern; Pattara Sukprasert; Ali Vakilian,197-246,50,https://proceedings.mlr.press/v162/ahmadi22a.html,
icml,2022,conf/icml/icml2022,,Understanding the unstable convergence of gradient descent.,Kwangjun Ahn; Jingzhao Zhang; Suvrit Sra,247-257,11,https://proceedings.mlr.press/v162/ahn22a.html,
icml,2022,conf/icml/icml2022,,Minimum Cost Intervention Design for Causal Effect Identification.,Sina Akbari; Jalal Etesami; Negar Kiyavash,258-289,32,https://proceedings.mlr.press/v162/akbari22a.html,
icml,2022,conf/icml/icml2022,,How Faithful is your Synthetic Data? Sample-level Metrics for Evaluating and Auditing Generative Models.,Ahmed M. Alaa; Boris van Breugel; Evgeny S. Saveliev; Mihaela van der Schaar,290-306,17,https://proceedings.mlr.press/v162/alaa22a.html,
icml,2022,conf/icml/icml2022,,A Natural Actor-Critic Framework for Zero-Sum Markov Games.,Ahmet Alacaoglu; Luca Viano; Niao He; Volkan Cevher,307-366,60,https://proceedings.mlr.press/v162/alacaoglu22a.html,
icml,2022,conf/icml/icml2022,,Deploying Convolutional Networks on Untrusted Platforms Using 2D Holographic Reduced Representations.,Mohammad Mahmudul Alam; Edward Raff; Tim Oates; James Holt,367-393,27,https://proceedings.mlr.press/v162/alam22a.html,
icml,2022,conf/icml/icml2022,,Optimistic Linear Support and Successor Features as a Basis for Optimal Policy Transfer.,Lucas Nunes Alegre; Ana L. C. Bazzan; Bruno C. da Silva,394-413,20,https://proceedings.mlr.press/v162/alegre22a.html,
icml,2022,conf/icml/icml2022,,Structured Stochastic Gradient MCMC.,Antonios Alexos; Alex J. Boyd; Stephan Mandt,414-434,21,https://proceedings.mlr.press/v162/alexos22a.html,
icml,2022,conf/icml/icml2022,,XAI for Transformers: Better Explanations through Conservative Propagation.,Ameen Ali; Thomas Schnake; Oliver Eberle; Grégoire Montavon; Klaus-Robert Müller; Lior Wolf,435-451,17,https://proceedings.mlr.press/v162/ali22a.html,
icml,2022,conf/icml/icml2022,,RUMs from Head-to-Head Contests.,Matteo Almanza; Flavio Chierichetti; Ravi Kumar; Alessandro Panconesi; Andrew Tomkins,452-467,16,https://proceedings.mlr.press/v162/almanza22a.html,
icml,2022,conf/icml/icml2022,,Neuro-Symbolic Language Modeling with Automaton-augmented Retrieval.,Uri Alon; Frank F. Xu; Junxian He; Sudipta Sengupta; Dan Roth; Graham Neubig,468-485,18,https://proceedings.mlr.press/v162/alon22a.html,
icml,2022,conf/icml/icml2022,,Minimax Classification under Concept Drift with Multidimensional Adaptation and Performance Guarantees.,Verónica Álvarez; Santiago Mazuelas; José Antonio Lozano,486-499,14,https://proceedings.mlr.press/v162/alvarez22a.html,
icml,2022,conf/icml/icml2022,,Scalable First-Order Bayesian Optimization via Structured Automatic Differentiation.,Sebastian E. Ament; Carla P. Gomes,500-516,17,https://proceedings.mlr.press/v162/ament22a.html,
icml,2022,conf/icml/icml2022,,Public Data-Assisted Mirror Descent for Private Model Training.,Ehsan Amid; Arun Ganesh; Rajiv Mathews; Swaroop Ramaswamy; Shuang Song; Thomas Steinke; Vinith M. Suriyakumar; Om Thakkar; Abhradeep Thakurta,517-535,19,https://proceedings.mlr.press/v162/amid22a.html,
icml,2022,conf/icml/icml2022,,On Last-Iterate Convergence Beyond Zero-Sum Games.,Ioannis Anagnostides; Ioannis Panageas; Gabriele Farina; Tuomas Sandholm,536-581,46,https://proceedings.mlr.press/v162/anagnostides22a.html,
icml,2022,conf/icml/icml2022,,Online Algorithms with Multiple Predictions.,Keerti Anand; Rong Ge; Amit Kumar; Debmalya Panigrahi,582-598,17,https://proceedings.mlr.press/v162/anand22a.html,
icml,2022,conf/icml/icml2022,,"Learning to Hash Robustly, Guaranteed.",Alexandr Andoni; Daniel Beaglehole,599-618,20,https://proceedings.mlr.press/v162/andoni22a.html,
icml,2022,conf/icml/icml2022,,Set Based Stochastic Subsampling.,Bruno Andreis; Seanie Lee; Tuan A. Nguyen; Juho Lee; Eunho Yang; Sung Ju Hwang,619-638,20,https://proceedings.mlr.press/v162/andreis22a.html,
icml,2022,conf/icml/icml2022,,Towards Understanding Sharpness-Aware Minimization.,Maksym Andriushchenko; Nicolas Flammarion,639-668,30,https://proceedings.mlr.press/v162/andriushchenko22a.html,
icml,2022,conf/icml/icml2022,,Fair and Fast k-Center Clustering for Data Summarization.,Haris Angelidakis; Adam Kurpisz; Leon Sering; Rico Zenklusen,669-702,34,https://proceedings.mlr.press/v162/angelidakis22a.html,
